Title,Price,Link,Image Link,Scraped Date
"Pokémon Tcg Gengar Fossil Card 20/62 Unlimited Rare, Lp Condition",$14.99,https://www.ebay.com/itm/157151842813,https://i.ebayimg.com/images/g/A7wAAeSwnTJoarPf/s-l140.jpg,2025-07-07
Gengar 20/62 Non Holo Wotc Pokemon Card Fossil Lp/Nm,$14.95,https://www.ebay.com/itm/357136609128,https://i.ebayimg.com/images/g/07kAAOSwFcVoVACw/s-l140.jpg,2025-07-07
Gengar Fossil Holo 1995-98 Pokémon Card Collection-Near Mint,$100.00,https://www.ebay.com/itm/357086093987,https://i.ebayimg.com/images/g/x~kAAeSwLwtoSem6/s-l140.jpg,2025-07-07
Pokémon Tcg | Gengar 20/62 | Italian | Fossil,$15.00,https://www.ebay.com/itm/127200617147,https://i.ebayimg.com/images/g/g58AAeSwgVNoXfPu/s-l140.jpg,2025-07-07
Pokémon - Gengar 20/66 - Fossil Unlimited - Non Holo Mp,$10.99,https://www.ebay.com/itm/235988412521,https://i.ebayimg.com/images/g/-q8AAeSwwgRnuSUG/s-l140.jpg,2025-07-07
Gengar No.094 Holo Rare Fossil Set Vintage 2000 Japanese Pokemon Card (B- Rank),$0.01,https://www.ebay.com/itm/388669996806,https://i.ebayimg.com/images/g/o6oAAeSws3loaHX4/s-l140.jpg,2025-07-07
(Ex) Gengar No.094 Fossil Holo Rare 1997 Pokemon Card Japanese Old Back Vintage,$70.00,https://www.ebay.com/itm/388224757208,https://i.ebayimg.com/images/g/3xwAAOSwGrtoGCFM/s-l140.jpg,2025-07-07
Gengar 20/62 Fossil-Unlimited Edition Regular,$14.99,https://www.ebay.com/itm/167388981753,https://i.ebayimg.com/images/g/ogoAAeSwn5xn2z9L/s-l140.jpg,2025-07-07
Pokemon Tcg - Gengar 20/62 - Fossil,$12.25,https://www.ebay.com/itm/326140347175,https://i.ebayimg.com/images/g/epYAAOSwDmxmUsOp/s-l140.jpg,2025-07-07
Gengar 094 Pokémon 1997 Japanese Fossil Holo Rare Card,$51.99,https://www.ebay.com/itm/157054189896,https://i.ebayimg.com/images/g/DVwAAeSwpnxoPdJW/s-l140.jpg,2025-07-07
Pokemon Tcg Gengar 20/62 Fossil Non Holo 1St Edition Mint ❄️,$65.00,https://www.ebay.com/itm/357209661640,https://i.ebayimg.com/images/g/5eUAAeSwUidoZItP/s-l140.jpg,2025-07-07
"Pokémon Tcg Gengar Fossil Card 20/62 Unlimited Rare, Lp Condition",$15.00,https://www.ebay.com/itm/388665525391,https://i.ebayimg.com/images/g/YJgAAeSwYbFoZw-5/s-l140.jpg,2025-07-07
Gengar Pokémon Tcg  20/62 - Fossil Regular Unlimited Rare,$10.00,https://www.ebay.com/itm/167622506418,https://i.ebayimg.com/images/g/rCcAAOSwzJ1oBvPi/s-l140.jpg,2025-07-07
Pokémon Tcg Gengar Non Holo Fossil Card 20/62 Mp 1999 Vintage,$20.00,https://www.ebay.com/itm/286687335895,https://i.ebayimg.com/images/g/8kwAAeSwAOdoZv-U/s-l140.jpg,2025-07-07
Gengar - 20/62 - Fossil Unlimited Non Holo Rare Card Pokémon Tcg Wotc,$13.99,https://www.ebay.com/itm/146391494486,https://i.ebayimg.com/images/g/ZMgAAOSw~Btnr-05/s-l140.jpg,2025-07-07
Pokemon - Gengar -  Fossil - Non-Holo - 20/62 - Tcg - Unlimited,$0.99,https://www.ebay.com/itm/396830173071,https://i.ebayimg.com/images/g/NTQAAeSw~x9oau33/s-l140.jpg,2025-07-07
Swirl Holo Gengar Third Installment Of The Expanded Fossil Secret Pokemon,$114.34,https://www.ebay.com/itm/157152451147,https://i.ebayimg.com/images/g/awUAAeSwKqBoaxzL/s-l140.jpg,2025-07-07
Gengar 20/62 Rare Fossil Set Pokemon Wotc,$39.99,https://www.ebay.com/itm/326205475677,https://i.ebayimg.com/images/g/XSwAAOSwztNmmzdG/s-l140.jpg,2025-07-07
Gengar 20/62 Fossil Regular,$16.00,https://www.ebay.com/itm/205589267619,https://i.ebayimg.com/images/g/BKcAAeSwqyBoYdf0/s-l140.jpg,2025-07-07
Gengar 20/62 Fossil Rare Non-Holo Vintage Pokemon Card Hp/Dm,$14.99,https://www.ebay.com/itm/127176158093,https://i.ebayimg.com/images/g/hycAAOSwpEloTXWI/s-l140.jpg,2025-07-07
Vintage Pokemon Gengar Rare *20/62 Fossil  Lp 🔥 English,$7.49,https://www.ebay.com/itm/187390639320,https://i.ebayimg.com/images/g/IL8AAOSwyhpnf~3E/s-l140.jpg,2025-07-07
Gengar 20/62 Vintage Pokemon Tcg Fossil Set Lp,$14.99,https://www.ebay.com/itm/286598686922,https://i.ebayimg.com/images/g/RdkAAOSwqExoNHQ4/s-l140.jpg,2025-07-07
Pokémon Tcg Gengar No. 094 Fossil Holo Rare Japanese Vintage 1997,$55.00,https://www.ebay.com/itm/126916842924,https://i.ebayimg.com/images/g/~9IAAOSwgAtnntxD/s-l140.jpg,2025-07-07
Gengar 20/62 Fossil Holo,$60.00,https://www.ebay.com/itm/177248770850,https://i.ebayimg.com/images/g/T98AAeSwrF5oa1-U/s-l140.jpg,2025-07-07
"Pokémon Japanese Fossil Gengar,  Sabrina'S Gengar Vintage, Dark Gengar",$195.00,https://www.ebay.com/itm/316855603095,https://i.ebayimg.com/images/g/elUAAeSwsrloMdoz/s-l140.jpg,2025-07-07
Pokemon Tcg Gengar 20/62 Fossil - Non Holo Rare -  Nm,$14.00,https://www.ebay.com/itm/205551279908,https://i.ebayimg.com/images/g/u~IAAOSwguNoSLF3/s-l140.jpg,2025-07-07
Gengar 20/62 Fossil Set Non Holo Rare Pokemon Never Played Since 1999 Nm,$15.99,https://www.ebay.com/itm/125866688358,https://i.ebayimg.com/images/g/k-YAAOSwlBJkLhmC/s-l140.jpg,2025-07-07
Gengar Fossil Evolution Set Non-Holo,$15.00,https://www.ebay.com/itm/145900774628,https://i.ebayimg.com/images/g/2L8AAOSwbytmmx0P/s-l140.jpg,2025-07-07
Gengar - 20/62 - 1St Edition - Fossil Regular - Lightly Played,$35.00,https://www.ebay.com/itm/226771590764,https://i.ebayimg.com/images/g/qUoAAOSwr79oMNfC/s-l140.jpg,2025-07-07
Pokemon Tcg Gengar 20/62 Fossil Set Non Holo Unlimited Wotc Square Cut Miscut,$325.00,https://www.ebay.com/itm/267297869861,https://i.ebayimg.com/images/g/DvMAAeSwjAxoViys/s-l140.jpg,2025-07-07
Gengar 20/62 Fossil-Unlimited Edition Regular,$20.00,https://www.ebay.com/itm/326511591664,https://i.ebayimg.com/images/g/n1YAAeSwUnFn6zOF/s-l140.jpg,2025-07-07
Pokemon Tc Gengar 20/62 Fossil 1999 Rare Nintendo Game Freak,$29.50,https://www.ebay.com/itm/236186181204,https://i.ebayimg.com/images/g/RhEAAeSwnqdoaxDK/s-l140.jpg,2025-07-07
Gengar 20/62 Fossil Rare Non-Holo Card,$14.99,https://www.ebay.com/itm/306373803379,https://i.ebayimg.com/images/g/744AAeSwTmRoYazy/s-l140.jpg,2025-07-07
1999 Pokemon Fossil #20 Gengar Non-Holo Lp+,$22.94,https://www.ebay.com/itm/196910858509,https://i.ebayimg.com/images/g/MkQAAOSw6p1na2~i/s-l140.jpg,2025-07-07
Pokémon Gengar Fossil 20/62 Non-Holo Unlimited Rare Card,$14.00,https://www.ebay.com/itm/405926787506,https://i.ebayimg.com/images/g/~EcAAeSw4lBoQQjo/s-l140.jpg,2025-07-07
Gengar Mystery Of The Fossils Holo (Japanese) Swirl,$85.00,https://www.ebay.com/itm/177012548824,https://i.ebayimg.com/images/g/2P8AAOSwN5Fn~dgI/s-l140.jpg,2025-07-07
1St Edition Gengar 20/62 Fossil Set 1999 Pokemon - Lp/Nm Card Free Shipping !,$34.99,https://www.ebay.com/itm/267252804532,https://i.ebayimg.com/images/g/Ar4AAeSwgLhoJ3pp/s-l140.jpg,2025-07-07
Gengar 20/62 Fossil Regular,$10.00,https://www.ebay.com/itm/236145363248,https://i.ebayimg.com/images/g/xz4AAeSwRm5oSOVx/s-l140.jpg,2025-07-07
Pokemon Tcg Wotc Fossil Gengar 20/62 1St Edition Non Holo Rare Vintage,$34.99,https://www.ebay.com/itm/134832591586,https://i.ebayimg.com/images/g/3HkAAOSwC41lZ4qG/s-l140.jpg,2025-07-07
Gengar 20/62 Fossil Set Non-Holo Rare Pokemon Card  1999,$15.00,https://www.ebay.com/itm/376381774287,https://i.ebayimg.com/images/g/j5EAAeSwpypoZwGH/s-l140.jpg,2025-07-07
Pokémon Tcg Gengar Fossil 20/62 Regular Unlimited Rare,$18.00,https://www.ebay.com/itm/396715131983,https://i.ebayimg.com/images/g/o88AAOSwcY9nRlGf/s-l140.jpg,2025-07-07
Pokémon Tcg Gengar Fossil Set Unlimited Non Holo Rare 20/62 Nm,$19.99,https://www.ebay.com/itm/236081632697,https://i.ebayimg.com/images/g/GFcAAeSwc9FoFA4q/s-l140.jpg,2025-07-07
Gengar 20/62 Rare Non Holo Fossil Unlimited Mp,$9.99,https://www.ebay.com/itm/365378719817,https://i.ebayimg.com/images/g/9O4AAOSw47xnojEH/s-l140.jpg,2025-07-07
Gengar Fossil Pokemon 1999 Trading Card 20/62,$19.99,https://www.ebay.com/itm/226836005835,https://i.ebayimg.com/images/g/cBwAAOSwTUJoXamU/s-l140.jpg,2025-07-07
1999 Pokémon Gengar Fossil 20/62 Non-Holo Rare Unlimited,$12.99,https://www.ebay.com/itm/365680817882,https://i.ebayimg.com/images/g/TIsAAeSwQZtoU36r/s-l140.jpg,2025-07-07
Gengar (20/62) [Fossil Unlimited] Near Mint,$19.68,https://www.ebay.com/itm/388652257671,https://i.ebayimg.com/images/g/JScAAeSwhe9oYyG6/s-l140.jpg,2025-07-07
Pokemon/Gengar/Fossil/English,$40.00,https://www.ebay.com/itm/294081443419,https://i.ebayimg.com/images/g/Js8AAOSwS-ZgWowP/s-l140.jpg,2025-07-07
Gengar Mystery Of The Fossils Holo (Japanese),$56.54,https://www.ebay.com/itm/226730418110,https://i.ebayimg.com/images/g/mNcAAeSwJaFoE5CM/s-l140.jpg,2025-07-07
Pokémon Gengar Tcg 20/62 Fossil 1999-2000 Regular Card,$15.20,https://www.ebay.com/itm/135835647146,https://i.ebayimg.com/images/g/ud8AAeSwJfFoLjOv/s-l140.jpg,2025-07-07
Pokemon Tcg Gengar 20/62 Fossil Set Non Holo Rare Unlimited 1999 Vintage,$14.99,https://www.ebay.com/itm/326541059409,https://i.ebayimg.com/images/g/SEkAAOSwef5oBE5-/s-l140.jpg,2025-07-07
Pokemon Tcg - Gengar 20/62 Fossil Regular Unlimited - Nm/Lp,$18.96,https://www.ebay.com/itm/177218445351,https://i.ebayimg.com/images/g/iqgAAOSwf5hoV3Bu/s-l140.jpg,2025-07-07
Pokémon Gengar Tcg Card 20/62 Fossil Non-Holo,$9.56,https://www.ebay.com/itm/136085539810,https://i.ebayimg.com/images/g/NekAAeSw9IRoWlM6/s-l140.jpg,2025-07-07
Gengar 20/62 Fossil Regular,$8.99,https://www.ebay.com/itm/388621028180,https://i.ebayimg.com/images/g/8SIAAeSwgEdoWKia/s-l140.jpg,2025-07-07
Pokemon Card Gengar No.094 Fossil Holo Rare 1997 Japanese Old Back Vintage Mp,$44.33,https://www.ebay.com/itm/406023671272,https://i.ebayimg.com/images/g/Yr8AAeSwff5oRBH6/s-l140.jpg,2025-07-07
Gengar 20/62 Fossil Pokemon Card,$7.99,https://www.ebay.com/itm/356582797416,https://i.ebayimg.com/images/g/WNoAAeSwvm5ns11R/s-l140.jpg,2025-07-07
Gengar 20/62 Fossil Regular,$15.00,https://www.ebay.com/itm/405860743451,https://i.ebayimg.com/images/g/oIkAAeSwBFVoIn2L/s-l140.jpg,2025-07-07
Rare Holo ✨1996 - Gengar Mystery Of The Fossils Holo (Japanese) - 094,$50.00,https://www.ebay.com/itm/167283072435,https://i.ebayimg.com/images/g/a2sAAOSwL9hnmuPH/s-l140.jpg,2025-07-07
Fossil  Gengar,$8.99,https://www.ebay.com/itm/364804902013,https://i.ebayimg.com/images/g/hkwAAOSwCPxl~nrX/s-l140.jpg,2025-07-07
Gengar 20/62 Fossil Regular,$50.00,https://www.ebay.com/itm/286685129142,https://i.ebayimg.com/images/g/SoUAAeSw0tBoZWDf/s-l140.jpg,2025-07-07
Pokémon Tcg 99-2000 Ectoplasma 20/62 Fossil Rare French Gengar Lp-Mint,$170.00,https://www.ebay.com/itm/177218691372,https://i.ebayimg.com/images/g/1bMAAeSwbjdoWeNY/s-l140.jpg,2025-07-07
Gengar Pokemon Fossil #20 1999 0Wq1,$17.79,https://www.ebay.com/itm/236076461477,https://i.ebayimg.com/images/g/aY8AAeSwLzloD-Or/s-l140.jpg,2025-07-07
Gengar 20/62 Fossil Regular Pokémon,$10.00,https://www.ebay.com/itm/257001414067,https://i.ebayimg.com/images/g/qCEAAeSwt1loVHrW/s-l140.jpg,2025-07-07
Gengar No. 094 Japanese Holo Rare Pokemon Tcg Card Mystery Of The Fossils,$35.00,https://www.ebay.com/itm/355939333773,https://i.ebayimg.com/images/g/NYkAAOSwKc9mtblu/s-l140.jpg,2025-07-07
Gengar #94 Pokémon Japanese Mystery Of The Fossils Holo Rare,$70.00,https://www.ebay.com/itm/146617702166,https://i.ebayimg.com/images/g/UCcAAeSwPG5oOyLQ/s-l140.jpg,2025-07-07
Gengar Fossil 20/62 Regular Unlimited Rare Pokemon Card Wotc G2,$14.99,https://www.ebay.com/itm/387364908596,https://i.ebayimg.com/images/g/casAAOSwQXdm25Qu/s-l140.jpg,2025-07-07
Pokémon Gengar Tcg Fossil Holo Card,$250.00,https://www.ebay.com/itm/357037161188,https://i.ebayimg.com/images/g/mVUAAeSwUFtoQQdA/s-l140.jpg,2025-07-07
Gengar No.094 1997 Fossil Pokemon Card Japanese Old Back Vintage Holo Rare,$34.99,https://www.ebay.com/itm/365094028451,https://i.ebayimg.com/images/g/6x0AAOSwNwhoKD14/s-l140.jpg,2025-07-07
Old Secret Gengar 3Rd Expansion Pack: The Of Fossils Japan Ship,$77.99,https://www.ebay.com/itm/388594114523,https://i.ebayimg.com/images/g/22cAAeSwV4loUO4w/s-l140.jpg,2025-07-07
Gengar Pokemon Fossil 05/62,$60.00,https://www.ebay.com/itm/353698156355,https://i.ebayimg.com/images/g/A00AAOSwjr9hLsoo/s-l140.jpg,2025-07-07
Gengar - 20/62 - Fossil - Rare - Pokemon Card - Nm,$49.95,https://www.ebay.com/itm/163681731951,https://i.ebayimg.com/images/g/ETIAAOSwsTJc0xal/s-l140.jpg,2025-07-07
Gengar #20 Pokemon Fossil!,$10.99,https://www.ebay.com/itm/396792173515,https://i.ebayimg.com/images/g/rH0AAeSwJfloXedx/s-l140.jpg,2025-07-07
Gengar  Fossil Set Pokemon Card 20/62 Non-Holo Tcg Wotc Vintage,$19.75,https://www.ebay.com/itm/146134697080,https://i.ebayimg.com/images/g/o88AAOSw8K9nHrpA/s-l140.jpg,2025-07-07
Pokémon Tcg Gengar Fossil 20/62 Regular Unlimited Rare,$7.00,https://www.ebay.com/itm/326236805378,https://i.ebayimg.com/images/g/ZhoAAOSwhkhmwUeE/s-l140.jpg,2025-07-07
Fossil #20/62 Gengar (20),$15.00,https://www.ebay.com/itm/365479898565,https://i.ebayimg.com/images/g/rwMAAeSwab5n4V2u/s-l140.jpg,2025-07-07
Gengar 20/62 Fossil Regular,$15.00,https://www.ebay.com/itm/356895901970,https://i.ebayimg.com/images/g/juAAAeSwZbVoJPRZ/s-l140.jpg,2025-07-07
Gengar 20/62 Fossil Regular,$8.37,https://www.ebay.com/itm/167592490400,https://i.ebayimg.com/images/g/sPwAAeSw8ptoUJX0/s-l140.jpg,2025-07-07
1999 Pokemon Gengar 20/62 Fossil Regular,$15.00,https://www.ebay.com/itm/127216156552,https://i.ebayimg.com/images/g/NAcAAeSwbqJoXGkU/s-l140.jpg,2025-07-07
Gengar 20/62 Fossil Regular,$9.99,https://www.ebay.com/itm/306054132732,https://i.ebayimg.com/images/g/TpoAAOSwIp5njvEI/s-l140.jpg,2025-07-07
Gengar 20/62 Fossil Regular Pokémon,$12.00,https://www.ebay.com/itm/257001414895,https://i.ebayimg.com/images/g/XOoAAeSwN-ZoVHtQ/s-l140.jpg,2025-07-07
"Japanese Pokemon Mystery Of The Fossils Tcg - Ghastly, Haunter, Gengar (Nm)",$99.99,https://www.ebay.com/itm/297454200228,https://i.ebayimg.com/images/g/EBkAAeSwR4Foasl-/s-l140.jpg,2025-07-07
Gengar 20/62 Fossil Regular,$8.00,https://www.ebay.com/itm/356655642579,https://i.ebayimg.com/images/g/~JcAAeSwrQVn0HST/s-l140.jpg,2025-07-07
Pokémon Card Gengar Fossil Rare 20/62,$14.99,https://www.ebay.com/itm/396695513850,https://i.ebayimg.com/images/g/UwYAAeSwLe1oQPdx/s-l140.jpg,2025-07-07
Pokémon Tcg Gengar #20/62 Fossil Regular,$7.00,https://www.ebay.com/itm/167161849024,https://i.ebayimg.com/images/g/njQAAOSwYI1nVmOo/s-l140.jpg,2025-07-07
Pokemon Tcg Gengar Fossil 20/62 Rare,$10.00,https://www.ebay.com/itm/267100783692,https://i.ebayimg.com/images/g/tZcAAOSw8R1nYz2r/s-l140.jpg,2025-07-07
Gengar Mystery Of The Fossils Holo (Japanese),$50.00,https://www.ebay.com/itm/396540584117,https://i.ebayimg.com/images/g/ddwAAeSw~ZRoDnOh/s-l140.jpg,2025-07-07
Gengar (20/62) Fossil Unlimited​ - Lightly Played Pokemon Tcg,$17.82,https://www.ebay.com/itm/336002073967,https://i.ebayimg.com/images/g/ZD0AAeSw4lBoRQPY/s-l140.jpg,2025-07-07
Gengar Mystery Of The Fossils Holo (Japanese),$120.00,https://www.ebay.com/itm/405897686231,https://i.ebayimg.com/images/g/VR0AAeSwFPBoM3iM/s-l140.jpg,2025-07-07
Gengar 20/62 Fossil-1St Edition Regular,$30.00,https://www.ebay.com/itm/286494648189,https://i.ebayimg.com/images/g/zDwAAeSwjGhoAA9Q/s-l140.jpg,2025-07-07
Fossil Set Holo Gengar Good Condition,$50.00,https://www.ebay.com/itm/354617796191,https://i.ebayimg.com/images/g/-3wAAOSw4kZj~qnA/s-l140.jpg,2025-07-07
Gengar Non Holo 20/62 Fossil Regular (Very Clean) Rare Vintage,$12.99,https://www.ebay.com/itm/396833340954,https://i.ebayimg.com/images/g/peMAAOSwXGJoWyVm/s-l140.jpg,2025-07-07
Pokemon Tcg - Gengar - 20/62 - Fossil - Mp Unlimited Rare (1999),$14.70,https://www.ebay.com/itm/277244133491,https://i.ebayimg.com/images/g/g8UAAeSwk-xoYx9i/s-l140.jpg,2025-07-07
Gengar No. 094 Holo Fossil Set Japanese Pokemon Card Nintendo From Japan,$33.98,https://www.ebay.com/itm/365680521419,https://i.ebayimg.com/images/g/JzUAAOSwreZoUmxM/s-l140.jpg,2025-07-07
First Ist Edition Gengar 20/62 Pokemon Card Tcg Fossil Non Holo,$27.99,https://www.ebay.com/itm/157132323698,https://i.ebayimg.com/images/g/OdoAAeSwDDBoX0MQ/s-l140.jpg,2025-07-07
Gengar Fossil 20/62 Regular Unlimited Rare Pokemon Card Wotc,$14.99,https://www.ebay.com/itm/386912966954,https://i.ebayimg.com/images/g/K5QAAOSwcVNmEFDk/s-l140.jpg,2025-07-07
Gengar 20/62 Fossil Regular,$15.00,https://www.ebay.com/itm/167374440459,https://i.ebayimg.com/images/g/et4AAeSw0adn0vq2/s-l140.jpg,2025-07-07
Gengar 20/62 Fossil Non Holo Pokemon Tcg Wotc,$11.95,https://www.ebay.com/itm/116534877842,https://i.ebayimg.com/images/g/3fIAAeSwK5Nn40Rh/s-l140.jpg,2025-07-07
Gengar German 1St Ed. Pokemon Fossil #20 1999 15Fy,$91.62,https://www.ebay.com/itm/335961450226,https://i.ebayimg.com/images/g/EbsAAeSwjoxoJRfz/s-l140.jpg,2025-07-07
Gengar 20/62 Fossil Regular,$300.00,https://www.ebay.com/itm/157116608731,https://i.ebayimg.com/images/g/LKkAAeSwObpoVcdR/s-l140.jpg,2025-07-07
Complete Japanese Pokemon Fossil Set 48/48 Mew Gengar Dragonite Zapdos Raichu,$274.95,https://www.ebay.com/itm/226810503043,https://i.ebayimg.com/images/g/2UoAAOSwXcFjOlqC/s-l140.jpg,2025-07-07
Lp-) Gengar  No.094 Fossil Pokemon Card Japanese Z114-254,$39.99,https://www.ebay.com/itm/177213961099,https://i.ebayimg.com/images/g/EIIAAOSw57loBsJJ/s-l140.jpg,2025-07-07
Gengar Holo Pokemon #94 Japanese 1997 Fossil Ccg Game Card Rare!,$49.95,https://www.ebay.com/itm/385959397889,https://i.ebayimg.com/images/g/8bgAAOSwMAhkjZ10/s-l140.jpg,2025-07-07
Gengar German 1St Ed. Pokemon Fossil #20 1999 15Fy,$91.62,https://www.ebay.com/itm/256932217515,https://i.ebayimg.com/images/g/8FkAAeSwaMNoJReq/s-l140.jpg,2025-07-07
Pokémon Tcg Gengar Fossil 20/62 Regular,$10.00,https://www.ebay.com/itm/135606635847,https://i.ebayimg.com/images/g/sPAAAOSwuGhny7nr/s-l140.jpg,2025-07-07
Gengar 20/62 Fossil-Unlimited Edition Regular,$9.00,https://www.ebay.com/itm/156926039306,https://i.ebayimg.com/images/g/zXEAAeSwSJFoCxiz/s-l140.jpg,2025-07-07
"1999 Pokemon Fossil Gastly, Haunter And Gengar",$70.00,https://www.ebay.com/itm/286596743084,https://i.ebayimg.com/images/g/4dAAAeSw6oNoM2YT/s-l140.jpg,2025-07-07
Gengar No.094 Fossil Set Holo Rare Old Back Lp Japanese Pokemon Card,$47.14,https://www.ebay.com/itm/365705154550,https://i.ebayimg.com/images/g/~cAAAOSwWGpoQo8Z/s-l140.jpg,2025-07-07
Gengar 20/62 Fossil Regular,$8.99,https://www.ebay.com/itm/317028554271,https://i.ebayimg.com/images/g/6vAAAeSw8n9oW2Sv/s-l140.jpg,2025-07-07
Lp+ Gengar Reg. Rare 20/62 Fossil Set Pokemon Card,$14.00,https://www.ebay.com/itm/316136341549,https://i.ebayimg.com/images/g/g0sAAOSwollnZJ30/s-l140.jpg,2025-07-07
Gengar Fossil 20/62 Lp Exellent Condition,$17.56,https://www.ebay.com/itm/186914476446,https://i.ebayimg.com/images/g/jZ8AAOSwCK1njwXq/s-l140.jpg,2025-07-07
Gengar Fossil Holo 1St Edition Lpmp,$199.99,https://www.ebay.com/itm/135712469964,https://i.ebayimg.com/images/g/bpwAAOSwLB5oD7Sx/s-l140.jpg,2025-07-07
Gengar 20/62 Fossil Regular,$35.00,https://www.ebay.com/itm/357191596645,https://i.ebayimg.com/images/g/qWkAAeSwA91oYDbA/s-l140.jpg,2025-07-07
Gengar #94 Pokemon Japanese Mystery Of The Fossils,$105.00,https://www.ebay.com/itm/156935729300,https://i.ebayimg.com/images/g/GWYAAOSwl7ZoD0QW/s-l140.jpg,2025-07-07
Pokemon Gengar (20) Nm 1St Edition Normal Fossil,$70.99,https://www.ebay.com/itm/306232923185,https://i.ebayimg.com/images/g/28wAAeSw7Rhn9aNc/s-l140.jpg,2025-07-07
1999 Gengar Holo Pokemon Card Fossil 05/62 Vintage Psa Autheticated,$550.00,https://www.ebay.com/itm/235883844743,https://i.ebayimg.com/images/g/tnYAAOSwg~FnavrI/s-l140.jpg,2025-07-07
Pokémon Tcg Gengar 20/62 Rare Fossil Unlimited Vintage,$13.64,https://www.ebay.com/itm/167271379656,https://i.ebayimg.com/images/g/NBMAAOSwO6Nnkx61/s-l140.jpg,2025-07-07
Gengar Italian Pokemon Fossil #20 1999 09If,$33.89,https://www.ebay.com/itm/335946253948,https://i.ebayimg.com/images/g/IIsAAeSwe8hoGF7Z/s-l140.jpg,2025-07-07
Gengar No.094 Holo Rare Fossil Set Vintage 2000 Japanese Pokemon Card E128,$44.95,https://www.ebay.com/itm/146646660265,https://i.ebayimg.com/images/g/fPcAAeSw6rloTDCR/s-l140.jpg,2025-07-07
Gengar 94 Mystery Of The Fossils Holo (Japanese) - Must Have Vintage Pokémon!,$42.99,https://www.ebay.com/itm/406026589903,https://i.ebayimg.com/images/g/rZ8AAeSwVFtoPRbB/s-l140.jpg,2025-07-07
Gengar 20/62 Fossil Regular,$14.31,https://www.ebay.com/itm/236135694978,https://i.ebayimg.com/images/g/0aoAAOSwDntoP603/s-l140.jpg,2025-07-07
Gengar 20/62 Non Holo Rare Vintage Unlimited Lp 1999 Pokemon Tcg Wotc Fossil,$11.00,https://www.ebay.com/itm/135665938792,https://i.ebayimg.com/images/g/lcYAAeSwULhn7DoN/s-l140.jpg,2025-07-07
Gengar No. 094 Fossil Holo Japanese Pokemon Card,$54.59,https://www.ebay.com/itm/157116624489,https://i.ebayimg.com/images/g/LhsAAOSwTdhoVcme/s-l140.jpg,2025-07-07
Pokemon Tcg Fossil Set Gengar Non Holo Rare Nm,$30.00,https://www.ebay.com/itm/316447766882,https://i.ebayimg.com/images/g/zf4AAeSw7vBnyLTh/s-l140.jpg,2025-07-07
Pokemon Tcg Gengar Mystery Of The Fossils Holo (Japanese) No.094 Vintage,$50.00,https://www.ebay.com/itm/388483581602,https://i.ebayimg.com/images/g/SbQAAeSwScZoWxlY/s-l140.jpg,2025-07-07
Gengar 20/62 Fossil Regular,$7.50,https://www.ebay.com/itm/296880098403,https://i.ebayimg.com/images/g/r~YAAOSwQ0tnCgb-/s-l140.jpg,2025-07-07
Gengar - Japanese Fossil Set - No. 094 - Holo Rare - Pokemon Card - Nm,$74.95,https://www.ebay.com/itm/163748368952,https://i.ebayimg.com/images/g/RrYAAOSwihldDttg/s-l140.jpg,2025-07-07
Gengar 20/62 Fossil Regular,$10.00,https://www.ebay.com/itm/236086241811,https://i.ebayimg.com/images/g/dzUAAeSwgBhoGBrW/s-l140.jpg,2025-07-07
Gengar 20/62 - Fossil Regular - Pokemon Tcg,$12.99,https://www.ebay.com/itm/335965355280,https://i.ebayimg.com/images/g/6qoAAOSwE5poKA8P/s-l140.jpg,2025-07-07
Gengar 20/62 Fossil-Unlimited Edition Regular,$7.99,https://www.ebay.com/itm/127007807859,https://i.ebayimg.com/images/g/Ag8AAeSwgB9n3imT/s-l140.jpg,2025-07-07
Gengar 20/62 Fossil Regular,$10.00,https://www.ebay.com/itm/336045517120,https://i.ebayimg.com/images/g/buQAAeSwICZoZVO3/s-l140.jpg,2025-07-07
Gengar 1999 Pokemon Fossil  Rare Non-Holo Foil 20/62,$20.00,https://www.ebay.com/itm/355870836024,https://i.ebayimg.com/images/g/bYAAAOSwNuRmlF~H/s-l140.jpg,2025-07-07
#20/62  Gengar Fossil-1St Edition 1999 Pokémon,$89.00,https://www.ebay.com/itm/256610662439,https://i.ebayimg.com/images/g/UGsAAeSwND1nr7NA/s-l140.jpg,2025-07-07
Gengar Mystery Of The Fossils Holo (Japanese),$100.00,https://www.ebay.com/itm/226713431773,https://i.ebayimg.com/images/g/zMkAAeSwIFtoBZv1/s-l140.jpg,2025-07-07
Gengar 20/62 Fossil-Unlimited Edition Regular Rare Non Holo Nm-,$19.99,https://www.ebay.com/itm/267200305417,https://i.ebayimg.com/images/g/ccwAAOSwYExn4zDa/s-l140.jpg,2025-07-07
Gengar Mystery Of The Fossils Holo (Japanese),$47.99,https://www.ebay.com/itm/405850898902,https://i.ebayimg.com/images/g/hgsAAOSwtrFoHitZ/s-l140.jpg,2025-07-07
Gengar Holo No.094 Fossil - Japanese Pokemon Card - 1997,$59.99,https://www.ebay.com/itm/316665375807,https://i.ebayimg.com/images/g/6GUAAeSwbtRn~zsb/s-l140.jpg,2025-07-07
Lp+ 1999 Pokemon Tcg Wotc Fossil Gengar 20/62 Non Holo Rare Unlimited 20/62,$11.00,https://www.ebay.com/itm/405382145974,https://i.ebayimg.com/images/g/r80AAOSw8QlnRjbJ/s-l140.jpg,2025-07-07
